OBJECTID,poly_SourceOID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_DeleteThis,poly_FeatureAccess,poly_FeatureStatus,poly_IsVisible,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_IRWINID,poly_FORID,poly_Acres_AutoCalc,poly_SourceGlobalID,poly_Source,attr_SourceOID,attr_ABCDMisc,attr_ADSPermissionState,attr_CalculatedAcres,attr_ContainmentDateTime,attr_ControlDateTime,attr_CreatedBySystem,attr_IncidentSize,attr_DiscoveryAcres,attr_DispatchCenterID,attr_EstimatedCostToDate,attr_FinalAcres,attr_FFReportApprovedByTitle,attr_FFReportApprovedByUnit,attr_FFReportApprovedDate,attr_FireBehaviorGeneral,attr_FireBehaviorGeneral1,attr_FireBehaviorGeneral2,attr_FireBehaviorGeneral3,attr_FireCause,attr_FireCauseGeneral,attr_FireCauseSpecific,attr_FireCode,attr_FireDepartmentID,attr_FireDiscoveryDateTime,attr_FireMgmtComplexity,attr_FireOutDateTime,attr_FireStrategyConfinePercent,attr_FireStrategyFullSuppPrcnt,attr_FireStrategyMonitorPercent,attr_FireStrategyPointZonePrcnt,attr_FSJobCode,attr_FSOverrideCode,attr_GACC,attr_ICS209ReportDateTime,attr_ICS209RptForTimePeriodFrom,attr_ICS209RptForTimePeriodTo,attr_ICS209ReportStatus,attr_IncidentManagementOrg,attr_IncidentName,attr_IncidentShortDescription,attr_IncidentTypeCategory,attr_IncidentTypeKind,attr_InitialLatitude,attr_InitialLongitude,attr_InitialResponseAcres,attr_InitialResponseDateTime,attr_IrwinID,attr_IsFireCauseInvestigated,attr_IsFireCodeRequested,attr_IsFSAssisted,attr_IsMultiJurisdictional,attr_IsQuarantined,attr_IsReimbursable,attr_IsTrespass,attr_IsUnifiedCommand,attr_IsValid,attr_LocalIncidentIdentifier,attr_ModifiedBySystem,attr_PercentContained,attr_PercentPerimToBeContained,attr_POOCity,attr_POOCounty,attr_POODispatchCenterID,attr_POOFips,attr_POOJurisdictionalAgency,attr_POOJurisdictionalUnit,attr_POOJurisdictUnitParentUnit,attr_POOLandownerCategory,attr_POOLandownerKind,attr_POOLegalDescPrincipalMerid,attr_POOLegalDescQtr,attr_POOLegalDescQtrQtr,attr_POOLegalDescRange,attr_POOLegalDescSection,attr_POOLegalDescTownship,attr_POOPredictiveServiceAreaID,attr_POOProtectingAgency,attr_POOProtectingUnit,attr_POOState,attr_PredominantFuelGroup,attr_PredominantFuelModel,attr_PrimaryFuelModel,attr_SecondaryFuelModel,attr_TotalIncidentPersonnel,attr_UniqueFireIdentifier,attr_FORID,attr_WFDSSDecisionStatus,attr_EstimatedFinalCost,attr_OrganizationalAssessment,attr_StratDecisionPublishDate,attr_CreatedOnDateTime_dt,attr_ModifiedOnDateTime_dt,attr_Source,attr_IsCpxChild,attr_CpxName,attr_CpxID,attr_SourceGlobalID,GlobalID,Shape__Area,Shape__Length,attr_IncidentComplexityLevel
37194,2350,Blue Fish,Wildfire Daily Fire Perimeter,Mixed Methods,3.29322870273646,No,Public,Approved,Yes,2/26/2025 3:20:00 AM,2/28/2025 6:22:48 PM,2/26/2025 3:20:00 AM,{5954ADC0-9F84-4E70-8815-2FCD729B64A9},,3.29321667314848,{A496FF48-BB0B-4D7F-9953-30E9BD5CBE22},2025 NIFS,33056390,,DEFAULT,,,2/27/2025 1:01:00 AM,wildcade,4,4,SDGPC,,,,,,,,,,Human,,,SF0P,,2/25/2025 11:21:00 PM,,3/2/2025 8:04:00 PM,,,,,PN,1532,RMCC,,,,,,Blue Fish,,WF,FI,42.774505,-102.886876,,,{5954ADC0-9F84-4E70-8815-2FCD729B64A9},,0,1,,0,,,,1,250156,wildcade,,,,Dawes,SDGPC,31045,,,,Private,Private,,,,,,,RM24,SFS,NENES,US-NE,,,,,,2025-NENES-250156,,No Decision,,,,2/26/2025 4:15:14 PM,3/2/2025 8:16:31 PM,IRWIN,0,,,{E66A0D13-908D-4355-8C41-F1DEBBBDB3D6},d4b3d4f1-d264-4df2-b13b-4748fc5fdf55,1.46779075294035E-06,0.00530352975037594,
37397,27229,MOUNT ALIFAN 20250225,Wildfire Final Fire Perimeter,Hand Sketch,1.07,No,Public,Approved,Yes,3/9/2025 10:15:54 PM,3/9/2025 10:15:54 PM,3/9/2025 10:15:54 PM,{860BA387-A523-48CD-B9B2-78DC7215406B},{A2D98610-A3FC-4D42-8183-E7420339A3D7},0.864292082938756,,FFP,5502424,,CERTIFIED,0.86,,,IROC,1.1,,CAMNFC,,,,,3/9/2025 10:15:48 PM,,,,,,,,SF6R,66010,2/26/2025 1:00:00 AM,,3/1/2025 1:00:00 AM,,,,,,,ONCC,,,,,,MOUNT ALIFAN 20250225,,WF,FI,,,,2/26/2025 1:15:00 AM,,,,,,0,,,,1,000165,INFORM_Inspector,,,,Guam,CAMNFC,66010,NPS,GUWPP,,NPS,Federal,,,,,,,,NPS,GUWPP,US-GU,Grass,GR8,,,,2025-GUWPP-000165,{A2D98610-A3FC-4D42-8183-E7420339A3D7},,,,,3/2/2025 4:45:54 PM,3/4/2025 6:41:50 PM,FODR,,,,{B6BF02B3-9183-424D-BC66-2BC015C4EDA3},ce4aa398-44fc-4873-9f77-597df82551ea,2.91876517621859E-07,0.00243461269364261,
37181,2555,RX DFG-Frances Crane WMA-ABG17&18,Prescribed Fire,Hand Sketch,66.05,No,Public,Approved,Yes,2/27/2025 7:08:11 PM,2/27/2025 7:08:11 PM,2/26/2025 7:43:00 PM,{7101057E-34D4-4443-B8D7-409A87800769},,66.0473100307001,{4A3CD0A6-F8D7-48FB-9521-16F7D15607F0},2025 NIFS,33057666,,DEFAULT,66.05,,2/26/2025 10:21:00 PM,INFORM_Inspector,66.05,66,NHNEC,,,,,,,,,,,,,SF16,,2/26/2025 4:12:26 PM,,2/27/2025 8:00:00 PM,,,,,,,EACC,,,,,,RX DFG-Frances Crane WMA-ABG17&18,,RX,FI,,,,,{7101057E-34D4-4443-B8D7-409A87800769},,0,0,,0,,,,1,DFG-RX01,INFORM_Inspector,,,,Barnstable,NHNEC,25001,FFC,MAMAS,,State,Other,,,,,,,EA23,FFC,MAMAS,US-MA,Grass,GR6,,,,2025-MAMAS-DFG-RX01,,No Decision,,,,2/27/2025 7:03:02 PM,2/27/2025 7:08:13 PM,IRWIN,0,,,{60D636E0-BB01-4133-8D88-EF0D52A8A311},7950d3c9-cba0-45ed-949c-b56e0fb1711b,2.88855349026562E-05,0.0292478842075044,
37163,27137,MA Flat,Wildfire Final Fire Perimeter,Mixed Methods,25.6,No,Public,Approved,Yes,2/26/2025 9:01:06 PM,2/26/2025 9:01:06 PM,2/26/2025 9:01:05 PM,{58A41E5C-DE68-45E7-B659-9CC8C443B8A6},{825C7761-24DA-4A33-9090-1D52D9AFB31C},25.6426489770531,,FFP,5484547,,CERTIFIED,25.64,2/26/2025 5:54:00 PM,2/26/2025 7:00:00 PM,wildcade,25.6,,TXTIC,,,,,2/26/2025 9:00:59 PM,,,,,,,,,BX303,2/26/2025 5:24:00 PM,,2/26/2025 8:00:00 PM,,,,,,,SACC,,,,,,MA Flat,,WF,FI,35.395573,-101.383104,,,,1,,,,0,,0,,1,000073,INFORM_Inspector,,,,Carson,TXTIC,48065,,,,Private,Private,,,,,,,,NPS,TXLAP,US-TX,Grass,GR2,,,,2025-TXLAP-000073,{825C7761-24DA-4A33-9090-1D52D9AFB31C},,,,,2/26/2025 6:18:14 PM,2/26/2025 8:06:33 PM,FODR,,,,{11E47557-CFE9-4099-8AC6-C9B13FCFCE4C},26b024d1-164e-466d-b548-e085f806bd40,1.0320769433747E-05,0.0188325006747436,
37177,2384,Two Barrel,Wildfire Daily Fire Perimeter,GPS-Walked/Driven,1944.12611712398,No,Public,Approved,Yes,2/26/2025 5:56:01 PM,3/7/2025 1:55:42 AM,2/27/2025 12:19:39 AM,{0E4350FA-651A-4E0D-97A2-D99D481CE2F6},,1944.11928197314,{9B6C72CB-481F-4863-9019-7F4C3E77DCBD},2025 NIFS,38299201,,ICS209,,,,wildcade,1943,15,FLFIC,290000,,,,,Moderate,Smoldering,Running,Creeping,Undetermined,,,SF0V,,2/26/2025 5:50:00 PM,,,0,100,0,0,P8,0805,SACC,3/9/2025 10:51:16 PM,3/9/2025 7:00:00 PM,3/9/2025 10:40:00 PM,U,Type 4 IC,Two Barrel,ANF,WF,FI,30.1792,-84.9963,,,{0E4350FA-651A-4E0D-97A2-D99D481CE2F6},,0,,1,0,,,0,1,000590,ics209,80,100,,Liberty,FLFIC,12077,USFS,FLFNF,,USFS,Federal,,,,,,,SA47,USFS,FLFNF,US-FL,,,Southern Rough,Timber (Litter and Understory),27,2025-FLFNF-000590,,No Decision,,,,2/26/2025 5:55:50 PM,3/9/2025 10:51:16 PM,IRWIN,0,,,{0E4350FA-651A-4E0D-97A2-D99D481CE2F6},26f0052b-8746-40f7-94f5-05dea422a1e3,0.000736890756797948,0.131625643035975,Type 4 Incident
37237,2395,Hubbard,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,1,No,Public,Approved,Yes,2/26/2025 6:23:13 PM,3/2/2025 9:57:08 PM,2/27/2025 11:54:15 PM,{B68AD5C5-BF7D-4368-A48A-BC60CD26FA34},,1.10589712510148,{7DE3E990-5160-410A-BEBA-623B1F7E962D},2025 NIFS,38299604,,DEFAULT,,2/26/2025 7:14:00 PM,3/5/2025 6:00:00 AM,wildcade,1,0.05,ALAIC,,,,,,,,,,Undetermined,,,SF0W,,2/26/2025 6:18:00 PM,,3/5/2025 11:00:00 PM,,,,,,,SACC,,,,,,Hubbard,,WF,FI,33.45144,-85.900837,,,{B68AD5C5-BF7D-4368-A48A-BC60CD26FA34},,0,1,1,0,1,1,,1,000108,wildcade,,,,Clay,ALAIC,01027,USFS,ALALF,,USFS,Federal,,,,,,,SA38,USFS,ALALF,US-AL,,,,,,2025-ALALF-000108,,No Decision,,,,2/26/2025 6:22:47 PM,3/5/2025 10:58:25 PM,IRWIN,0,,,{B68AD5C5-BF7D-4368-A48A-BC60CD26FA34},4ef85c4c-5be1-47ad-a816-878111813ace,4.34004050475778E-07,0.00383219792385052,
37209,2403,L 28,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,11,No,Public,Approved,Yes,2/26/2025 7:38:15 PM,3/1/2025 3:36:16 PM,3/1/2025 1:31:55 PM,{B27442F0-C2C0-4518-850B-4025DE38389D},,8.0039542576896,{585F735A-6DC2-4328-BBCD-E74DDCE3D25E},2025 NIFS,38300008,,DEFAULT,,3/7/2025 4:00:00 PM,,wildcade,11,10,FLFIC,,,,,,,,,,Human,,,SF08,,2/26/2025 6:54:03 PM,,,,,,,PP,1522,SACC,,,,,,L 28,,WF,FI,26.158153,-80.890974,,,{B27442F0-C2C0-4518-850B-4025DE38389D},,0,1,,0,,,,1,000591,wildcade,,,,Collier,FLFIC,12021,NPS,FLBCP,,NPS,Federal,,,,,,,SA50,NPS,FLBCP,US-FL,,,,,,2025-FLBCP-000591,,No Decision,,,,2/26/2025 7:38:01 PM,3/7/2025 4:21:17 PM,IRWIN,0,,,{B27442F0-C2C0-4518-850B-4025DE38389D},333bdca9-938d-4f60-bd5c-29bf5241e80e,2.92641698251828E-06,0.00940912437371485,
37155,2402,FD010026,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,0.1,No,Public,Approved,Yes,2/26/2025 7:28:34 PM,2/26/2025 7:32:31 PM,2/26/2025 7:28:34 PM,{5CB13E8D-E269-4A26-AF13-32A732BA128B},,0.156070705128762,{0B43A115-E4DE-4B25-839A-AED0BEBBA494},2025 NIFS,33056433,,DEFAULT,,2/26/2025 7:10:00 PM,2/26/2025 7:15:00 PM,INFORM_Mobile,0.1,,NHNEC,,,,,,,,,,Human,Debris and open burning,Yard debris,,,2/26/2025 7:02:00 PM,,2/26/2025 7:25:00 PM,,,,,,,EACC,,,,,,FD010026,,WF,FI,,,,2/26/2025 7:04:00 PM,{5CB13E8D-E269-4A26-AF13-32A732BA128B},,0,,,0,,,,1,FD010026,INFORM_Mobile,,,,Barnstable,NHNEC,25001,,,,Private,Private,,,,,,,EA23,FFC,MAMAS,US-MA,,,,,,2025-MAMAS-FD010026,,No Decision,,,,2/26/2025 7:28:22 PM,2/26/2025 7:28:22 PM,IRWIN,0,,,{19DD3519-6BC0-427C-A26E-4993813A7FA7},4d830f37-8b9a-469b-a830-7c1a7b3b6087,6.82550762576284E-08,0.00127261516013898,
37164,2422,Highway 32,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,15,No,Public,Approved,Yes,2/26/2025 8:32:50 PM,2/26/2025 9:31:17 PM,2/26/2025 8:32:50 PM,{3200859B-7B58-4464-B1E4-E9E7DE4E20BB},,2.48423263091532,{96F2D904-DFDD-409A-8CFF-DC63A42FC84A},2025 NIFS,38301603,,DEFAULT,,2/26/2025 10:15:00 PM,3/9/2025 3:00:00 PM,wildcade,2.5,15,MOMOC,,,,,,,,,,Human,,,SF00,,2/26/2025 7:03:39 PM,,3/9/2025 3:01:00 PM,,,,,P9,0905,EACC,,,,,,Highway 32,,WF,FI,37.54151,-92.300609,,,{3200859B-7B58-4464-B1E4-E9E7DE4E20BB},,0,1,,0,,,,1,000050,wildcade,,,,Laclede,MOMOC,29105,,,,Private,Private,,,,,,,EA13,USFS,MOMTF,US-MO,,,,,,2025-MOMTF-000050,,No Decision,,,,2/26/2025 8:32:22 PM,3/9/2025 3:30:37 PM,IRWIN,0,,,{3200859B-7B58-4464-B1E4-E9E7DE4E20BB},ac47fd33-e594-4106-a5ad-ef9be61120ae,1.02494095699512E-06,0.00789818588873845,
37260,2430,Wonderland,Wildfire Daily Fire Perimeter,Mixed Methods,,No,Public,Approved,Yes,2/26/2025 8:51:26 PM,3/3/2025 4:59:25 PM,,{6B3E2728-E5B7-4FE1-86E6-15878476E7EB},,0.877950549882509,{7EEE921F-296B-4174-8D68-822E3048C1AB},2025 NIFS,33056456,,DEFAULT,,2/26/2025 9:53:00 PM,3/3/2025 5:19:00 PM,wildcade,0.88,0.1,SDGPC,,,,,,,,,,Human,,,,,2/26/2025 7:36:26 PM,,,,,,,,,RMCC,,,,,,Wonderland,,WF,FI,44.205767,-103.342199,,,{6B3E2728-E5B7-4FE1-86E6-15878476E7EB},,0,1,,0,,,,1,250158,wildcade,,,,Meade,SDGPC,46093,,,,Private,Private,,,,,,,RM05,C&L,SDMDX,US-SD,,,,,,2025-SDMDX-250158,,No Decision,,,,2/26/2025 8:30:30 PM,3/3/2025 5:19:35 PM,IRWIN,0,,,{E6009316-5065-4283-85EA-DB2866A9DD27},4870ed57-abab-42e2-9cf4-5c65e0489b1c,4.00028511648998E-07,0.00484000895263642,
37159,2426,FD010027,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,1,No,Public,Approved,Yes,2/26/2025 8:47:00 PM,2/26/2025 8:55:32 PM,2/26/2025 8:47:00 PM,{6952B99C-D7E1-467D-9879-53D0D9B2A1C1},,0.131448872581209,{DBD35C70-842E-4850-A233-378B8FB9DD34},2025 NIFS,33056464,,DEFAULT,,2/26/2025 8:16:00 PM,2/26/2025 8:30:00 PM,INFORM_Mobile,1,,NHNEC,,,,,,,,,,Human,Debris and open burning,Yard debris,,,2/26/2025 8:02:00 PM,,2/26/2025 8:44:00 PM,,,,,,,EACC,,,,,,FD010027,,WF,FI,,,,2/26/2025 8:04:00 PM,{6952B99C-D7E1-467D-9879-53D0D9B2A1C1},,0,,,0,,,,1,FD010027,INFORM_Mobile,,,,Barnstable,NHNEC,25001,,,,Private,Private,,,,,,,EA23,FFC,MAMAS,US-MA,,,,,,2025-MAMAS-FD010027,,No Decision,,,,2/26/2025 8:46:26 PM,2/26/2025 8:46:26 PM,IRWIN,0,,,{F6EE719C-6598-45AF-B8EA-B3EB8190E0CB},008b9910-7c83-40ea-842f-3679496f8523,5.75248577661114E-08,0.00137918083872368,
37289,2435,Gould Wash,Wildfire Daily Fire Perimeter,GPS-Unknown Travel Method,2.13207680852316,No,Public,Approved,Yes,2/26/2025 9:05:45 PM,3/4/2025 5:41:37 PM,3/3/2025 5:54:43 PM,{3453826F-07B0-473B-A532-F0BD8F093611},,2.13206885381067,{6CDDBF6B-6386-4F91-99E0-32BE15FE8F87},2025 NIFS,33056469,,DEFAULT,,2/27/2025 12:25:00 AM,2/27/2025 6:50:00 PM,wildcade,2,2,UTCDC,,,,,,,,,,Human,,,SF01,,2/26/2025 8:05:02 PM,,3/20/2025 4:45:00 PM,,,,,PN,1522,GBCC,,,,,,Gould Wash,,WF,FI,37.127194,-113.251889,,,{3453826F-07B0-473B-A532-F0BD8F093611},,0,1,,0,,,,1,000081,wildcade,,,,Washington,UTCDC,49053,,,,Private,Private,,,,,,,GB35,DFF,UTSWS,US-UT,,,,,,2025-UTSWS-000081,,No Decision,,,,2/26/2025 9:05:13 PM,3/3/2025 5:54:28 PM,IRWIN,0,,,{5B143383-FD87-4947-9DC2-3DFCE4B76A90},279400ca-4f87-42a2-b6e8-59d5c764eab3,8.748788786761E-07,0.00499427698844835,
37203,2465,Benavides,Wildfire Daily Fire Perimeter,Mixed Methods,4.24805129575672,No,Public,Approved,Yes,2/26/2025 10:44:01 PM,2/28/2025 8:49:56 PM,2/26/2025 10:27:06 PM,{50CC15AE-4F69-4508-8862-308E7E395DC9},,4.24805299363226,{8C64046F-7345-4093-B188-E693FC8A784C},2025 NIFS,33056487,,DEFAULT,,2/26/2025 11:22:19 PM,3/1/2025 10:33:00 PM,firesponse,5,5,TXTIC,,,,,,,,,,Undetermined,,,,,2/26/2025 9:00:54 PM,Type 5 Incident,,,,,,,,SACC,,,,,,Benavides,,WF,FI,32.80579779,-98.15557481,,,{50CC15AE-4F69-4508-8862-308E7E395DC9},,0,,,0,,,0,1,250607,firesponse,100,,,Palo Pinto,TXTIC,48363,SFS,TXTXS,,Private,Private,,,,,,,SA06,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250607,,No Decision,,,,2/26/2025 9:49:46 PM,3/1/2025 10:33:56 PM,IRWIN,0,,,{27D89B2D-B956-463A-8ADA-CCF3FC3B0CA1},280a9a48-171e-4a25-9e78-dd9906a71426,1.65415167430183E-06,0.00556521331353068,Type 5 Incident
37201,2472,West Owl,Wildfire Daily Fire Perimeter,Mixed Methods,32.2216046486777,No,Public,Approved,Yes,2/26/2025 11:17:07 PM,2/28/2025 8:44:31 PM,2/26/2025 10:18:08 PM,{55CC9930-9CCE-41A5-B376-40202A729E52},,32.2216165641869,{3C0B5E8B-B552-4346-8345-415210F3A282},2025 NIFS,33056495,,DEFAULT,,2/27/2025 2:36:44 AM,3/1/2025 10:29:30 PM,firesponse,32,32,TXTIC,,,,,,,,,,Human,Equipment and vehicle use,Hot work: welder/grinder/torch/cutter,,,2/26/2025 9:31:13 PM,Type 5 Incident,,,,,,,,SACC,,,,,,West Owl,,WF,FI,33.56500823,-102.11295547,,,{55CC9930-9CCE-41A5-B376-40202A729E52},,0,,,0,,,0,1,250610,firesponse,100,,,Hockley,TXTIC,48219,SFS,TXTXS,,Private,Private,,,,,,,SA04,SFS,TXTXS,US-TX,,,,,,2025-TXTXS-250610,,No Decision,,,,2/26/2025 10:17:42 PM,3/1/2025 10:29:42 PM,IRWIN,0,,,{3D60FFEE-B10F-4B65-A864-CAF588F53CD2},63f3a7ed-3e71-43c4-aed9-0f88a3cdceaf,1.26608338177903E-05,0.0232318872074301,Type 5 Incident
37334,27179,Penny,Wildfire Final Fire Perimeter,Hand Sketch,8.99,No,Public,Approved,Yes,3/6/2025 3:40:51 PM,3/6/2025 3:40:51 PM,3/6/2025 3:40:51 PM,{4A44CE92-ECE2-43B7-829C-4863B695BAE5},{817D5EC5-B8FF-4BB2-801E-0F9AC633D93E},8.99412674763834,,FFP,5499169,,CERTIFIED,8.99,,2/27/2025 12:00:00 AM,wildcade,9,,CASDIC,,,,,3/6/2025 3:40:45 PM,,,,,,,,SF1D,,2/26/2025 10:05:00 PM,,3/2/2025 5:30:00 PM,,,,,P5,0502,OSCC,,,,,,Penny,,WF,FI,32.9079,-116.458,,2/26/2025 10:15:00 PM,,1,,1,,0,,1,,1,000352,INFORM_Inspector,,,,San Diego,CASDIC,06073,USFS,CACNF,,USFS,Federal,,,,,,,,USFS,CACNF,US-CA,Grass-Shrub,GS2,,,,2025-CACNF-000352,{817D5EC5-B8FF-4BB2-801E-0F9AC633D93E},,,,,2/26/2025 10:14:33 PM,3/5/2025 10:17:08 PM,FODR,,,,{88BA19C3-BBBC-42AC-BD79-46DDA7D785DE},41449992-e9f1-4805-9d0c-90ee93947f65,3.50869368048734E-06,0.0118083279869436,
37184,2515,Pigeon,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,0.5,No,Public,Approved,Yes,2/27/2025 2:33:04 PM,2/27/2025 10:55:11 PM,2/27/2025 5:16:49 PM,{55133D14-8CF8-42DE-B6C1-CB51CEE5377E},,0.457395920064706,{7EEFCEF0-E8DA-405D-8145-CBB8ED131376},2025 NIFS,38312803,,DEFAULT,,2/27/2025 2:00:00 PM,3/1/2025 2:00:00 PM,wildcade,0.5,0.5,GAGIC,,,,,,,,,,Undetermined,,,SF1Q,,2/26/2025 10:29:45 PM,,3/5/2025 1:00:00 PM,,,,,PP,1532,SACC,,,,,,Pigeon,,WF,FI,33.964891,-84.590294,,,{55133D14-8CF8-42DE-B6C1-CB51CEE5377E},,0,1,,0,,,,1,000027,wildcade,,,,Cobb,GAGIC,13067,NPS,GAKEP,,NPS,Federal,,,,,,,SA40,NPS,GAKEP,US-GA,,,,,,2025-GAKEP-000027,,No Decision,,,,2/27/2025 2:32:43 PM,3/5/2025 1:13:37 PM,IRWIN,0,,,{55133D14-8CF8-42DE-B6C1-CB51CEE5377E},7c22b687-07c5-4f01-bba7-c822fe5d06e8,1.80559027285199E-07,0.00219335884748364,
37396,27230,MOUNT ALIFAN 20250226,Wildfire Final Fire Perimeter,Hand Sketch,6.11,No,Public,Approved,Yes,3/9/2025 10:17:56 PM,3/9/2025 10:17:56 PM,3/9/2025 10:17:55 PM,{290A2DF4-2911-4FA4-9B12-D6D43FC4A421},{D39D0DB9-283B-45A7-9C84-CF4D4FE444EE},5.28847027706256,,FFP,5502425,,CERTIFIED,5.29,,,IROC,6.1,,CAMNFC,,,,,3/9/2025 10:17:50 PM,,,,,,,,SF6U,66010,2/27/2025 1:00:00 AM,,3/1/2025 1:00:00 AM,,,,,,,ONCC,,,,,,MOUNT ALIFAN 20250226,,WF,FI,,,,2/27/2025 1:15:00 AM,,,,,,0,,,,1,000166,firecode,,,,Guam,CAMNFC,66010,NPS,GUWPP,,NPS,Federal,,,,,,,,NPS,GUWPP,US-GU,Grass,GR8,,,,2025-GUWPP-000166,{D39D0DB9-283B-45A7-9C84-CF4D4FE444EE},,,,,3/2/2025 4:57:21 PM,3/2/2025 4:57:42 PM,FODR,,,,{62F2A9AE-7AC1-4E5D-A92D-E3A764689AD4},f7f18c1f-2319-41f3-8089-29aa31fbe885,1.78591881194734E-06,0.00618315882945343,
37338,27182,Gator Branch,Wildfire Final Fire Perimeter,Auto-generated for InFORM,5,No,Public,Approved,Yes,3/6/2025 4:43:39 PM,3/6/2025 4:43:39 PM,3/6/2025 4:43:38 PM,{C7E6B517-D62B-45DF-BA60-C37002BE5F2E},{7B62CB98-7A3F-45C6-8E43-06BA37E3F9AB},5.00383127463438,,FFP,5499239,,CERTIFIED,5,,,wildcade,5,,MSMIC,,,,,3/6/2025 4:43:33 PM,,,,,,,,SF1N,,2/27/2025 3:52:17 AM,,3/6/2025 2:00:00 PM,,,,,P8,,SACC,,,,,,Gator Branch,,WF,FI,31.448056,-88.841667,,2/27/2025 4:46:00 AM,,1,,1,,0,,0,,1,000073,wildcade,,,,Wayne,MSMIC,28153,USFS,MSMNF,,USFS,Federal,,,,,,,,USFS,MSMNF,US-MS,Timber,TL3,,,,2025-MSMNF-000073,{7B62CB98-7A3F-45C6-8E43-06BA37E3F9AB},,,,,2/27/2025 4:50:50 AM,2/27/2025 6:21:24 AM,FODR,,,,{D73A22DF-0130-4E3F-A7EA-75845FADD28E},00855443-128f-4686-9da7-c4e487064fe5,1.92136985788238E-06,0.00644996584942555,
37278,3015,Devils Horn 1-3 RX,Prescribed Fire,Auto-generated for InFORM,1581,No,Public,Approved,Yes,3/2/2025 4:34:29 PM,3/3/2025 9:07:18 PM,3/2/2025 4:34:29 PM,{B1B3A08E-3A53-452C-9B8E-6A4BC401652F},,1571.44571282165,{78BC0A46-9B0A-4FA9-A652-02E034A19C96},2025 NIFS,33057632,,DEFAULT,,,,wildcade,1581,1581,MOMOC,,,,,,,,,,Undetermined,,,,,2/27/2025 4:00:15 PM,,,,,,,,,EACC,,,,,,Devils Horn 1-3 RX,,RX,FI,36.84222,-91.083183,,,{B1B3A08E-3A53-452C-9B8E-6A4BC401652F},,0,1,,0,,,,1,000054,wildcade,,,,Carter,MOMOC,29035,USFS,MOMTF,,USFS,Federal,,,,,,,EA13,USFS,MOMTF,US-MO,,,,,,2025-MOMTF-000054,,No Decision,,,,2/27/2025 4:12:57 PM,3/2/2025 4:33:49 PM,IRWIN,0,,,{DC1A7369-302D-45F6-AC68-BC3D76CDDC30},f714a58d-fdea-4487-a0ef-9b1b721c84b2,0.000642381179886797,0.153543122615497,
37182,2546,Tree Farm,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,2,No,Public,Approved,Yes,2/27/2025 6:20:16 PM,2/27/2025 7:34:36 PM,2/27/2025 6:39:01 PM,{D112915C-14B0-4B4E-8651-99250C9EAB28},,1.9477249552288,{8D0178C4-AFFA-4EDC-B40A-D91C4C90F30F},2025 NIFS,33057654,,DEFAULT,,2/27/2025 11:24:00 PM,3/2/2025 6:36:00 PM,wildcade,2,0.1,SDGPC,,,,,,,,,,Human,,,SF13,,2/27/2025 5:53:13 PM,,,,,,,PN,1532,RMCC,,,,,,Tree Farm,,WF,FI,44.169257,-103.332149,,,{D112915C-14B0-4B4E-8651-99250C9EAB28},,0,1,,0,,,,1,250161,wildcade,,,,Meade,SDGPC,46093,,,,Private,Private,,,,,,,RM05,DWF,SDSDS,US-SD,,,,,,2025-SDSDS-250161,,No Decision,,,,2/27/2025 6:19:42 PM,3/2/2025 6:36:23 PM,IRWIN,0,,,{12469D3C-679C-4E14-B53D-A958096F33DA},c0bdd2aa-6e60-40f2-80f4-891893f4166d,8.87002897798084E-07,0.00415327350881425,
37185,2552,Hilltop,Wildfire Daily Fire Perimeter,Auto-generated for InFORM,8,No,Public,Approved,Yes,2/27/2025 6:58:04 PM,2/27/2025 10:45:47 PM,2/27/2025 8:44:06 PM,{A4F72B40-D524-40F8-A4CB-84A0C69D49D1},,17.1787302120184,{ABE4E5D4-C12B-42FF-BB0A-B65DE8696A77},2025 NIFS,38316806,,DEFAULT,,3/1/2025 9:00:00 PM,3/5/2025 3:20:00 PM,wildcade,17.2,0.1,SDGPC,,,,,,,,,,Human,,,SF15,,2/27/2025 5:57:00 PM,,,,,,,PN,1532,RMCC,,,,,,Hilltop,,WF,FI,42.778452,-102.842364,,,{A4F72B40-D524-40F8-A4CB-84A0C69D49D1},,0,1,,0,,,,1,250162,wildcade,,,,Dawes,SDGPC,31045,,,,Private,Private,,,,,,,RM24,SFS,NENES,US-NE,,,,,,2025-NENES-250162,,No Decision,,,,2/27/2025 6:57:52 PM,3/5/2025 3:20:48 PM,IRWIN,0,,,{A4F72B40-D524-40F8-A4CB-84A0C69D49D1},161d59da-7860-4247-819f-fe02b1bd8398,7.64877177061862E-06,0.0131673515390873,
